birds, neural network result (jump), currentFitness
22,5.884927,4.787179
22,19.22847,4.789142
22,4.656582,4.790971
22,-12.4934,4.793355
22,23.82243,4.795208
22,20.06682,4.797132
22,-1.223615,4.799146
22,-0.253822,4.801432
22,-1.166377,4.803308
22,-11.00185,4.805118
22,18.78565,4.807015
22,-0.653642,4.809222
22,-10.18634,4.811182
22,-3.278007,4.813082
22,-3.301347,4.815157
22,-9.515339,4.817623
22,8.448521,4.819846
22,0.1857,4.821918
22,6.874698,4.824093
22,19.23185,4.826304
22,11.52612,4.828254
22,-13.75075,4.830208
22,10.67612,4.832059
22,16.45146,4.834334
22,2.926983,4.836192
22,-5.315988,4.837982
22,-25.69878,4.839886
22,8.224533,4.842523
22,-17.34363,4.844484
22,8.382158,4.84642
22,-18.34553,4.848724
22,7.639775,4.851077
22,14.20639,4.853115
22,-2.114841,4.85733
22,17.71253,4.859517
22,15.83271,4.86156
22,-10.27467,4.863506
22,9.790331,4.86539
22,8.29506,4.867955
22,-14.20498,4.86995
22,1.742208,4.871936
22,-5.949278,4.873855
22,7.629281,4.876516
22,10.50111,4.878508
22,-2.68417,4.880641
22,10.80019,4.882982
22,-22.77736,4.885064
22,0.361462,4.888148
22,19.07478,4.891007
22,25.60309,4.894969
21,12.04091,4.896828
21,-0.981031,4.898808
21,0.40542,4.901381
21,-4.323899,4.904389
21,-7.955189,4.907245
21,-7.943619,4.909318
21,-17.22505,4.911196
21,13.43464,4.913071
20,-18.45637,4.915327
20,11.65576,4.918064
20,10.19537,4.920568
20,-5.171546,4.923892
20,14.70628,4.927109
20,7.766268,4.929043
20,5.498927,4.931632
20,-1.866555,4.933608
20,3.147082,4.935617
20,14.43923,4.937556
20,15.2115,4.939553
20,-14.95088,4.94156
20,-7.46773,4.943744
20,21.34878,4.945626
20,5.173966,4.947436
20,6.347653,4.94935
20,-1.872201,4.951633
20,-12.00708,4.953578
20,-10.78453,4.955365
20,19.15196,4.957114
20,-6.127138,4.959504
20,-22.87711,4.961425
20,5.775129,4.963354
20,2.098336,4.967698
20,-0.390328,4.969581
20,11.91557,4.971496
20,-16.56928,4.97334
20,5.454906,4.976025
20,-9.768749,4.97804
20,3.23174,4.980073
20,-4.117213,4.98223
20,-7.313155,4.98447
20,-1.557148,4.986486
20,10.96755,4.988385
20,0.35345,4.990386
20,-11.58855,4.992627
20,21.39949,4.994498
19,16.08349,4.996308
19,-4.806806,4.998464
19,-1.003635,5.001342
19,22.33853,5.004379
19,-13.60242,5.007419
19,-11.86297,5.009647
19,-2.409962,5.011559
19,3.565497,5.022626
19,-1.817975,5.026309
19,-0.617796,5.028642
19,12.25087,5.030636
19,-12.21791,5.032709
19,19.82874,5.035574
19,-5.864892,5.03868
19,-4.012363,5.041627
19,-1.827299,5.045761
19,1.90657,5.048212
19,17.15068,5.050293
19,9.312398,5.052386
19,-18.72923,5.054389
19,-21.31167,5.056275
19,-14.39715,5.058259
19,8.972665,5.061098
19,1.636288,5.063071
19,30.68784,5.065517
19,-3.176997,5.068034
19,-11.4092,5.070165
19,-8.178404,5.072519
19,-12.79861,5.077224
19,-8.536519,5.079176
19,-12.97051,5.08144
19,11.05779,5.083596
19,-13.84613,5.085702
19,7.362907,5.08779
19,-14.40922,5.08979
19,-5.045835,5.09253
19,-17.15838,5.094356
19,-13.03344,5.097008
19,16.16159,5.09926
19,4.390052,5.102355
19,-0.210272,5.104426
19,5.56198,5.106175
19,9.451887,5.107945
19,9.603505,5.110109
19,15.85051,5.111904
19,-3.313043,5.113669
19,14.81015,5.115682
19,22.70876,5.118197
19,14.94066,5.12018
19,0.558281,5.122006
19,-1.685226,5.123904
19,13.66514,5.126164
19,0.421196,5.128238
19,4.463448,5.130217
19,0.553279,5.132665
19,11.4891,5.135926
19,2.342704,5.138271
19,-11.25181,5.140594
19,19.18616,5.143354
19,0.049441,5.145909
19,-13.75288,5.148846
19,-16.61263,5.151718
19,15.81213,5.153937
19,0.359172,5.15638
19,-8.536302,5.159317
19,-4.398705,5.161644
19,13.80585,5.16369
19,1.776424,5.165842
19,28.78852,5.168137
19,10.67842,5.170208
19,-8.398247,5.172048
19,-14.59813,5.174287
19,-16.96858,5.176567
19,2.784093,5.178553
19,0.803898,5.18085
19,2.122788,5.186013
19,-0.618397,5.18805
19,12.71208,5.190078
19,13.53048,5.192455
19,10.80797,5.196275
19,-11.08934,5.199099
19,-12.33123,5.201951
19,-6.36976,5.204047
19,22.02918,5.206017
19,-6.748589,5.208064
19,-23.13902,5.210021
19,-15.22481,5.211828
19,4.378594,5.213681
19,8.759048,5.215871
19,-13.16656,5.218
19,-12.62745,5.22003
19,8.675815,5.222464
19,17.16952,5.224544
19,-10.1453,5.226908
19,-16.32318,5.228909
19,12.12634,5.23085
19,13.22284,5.232821
19,-16.65511,5.23525
19,10.05288,5.23721
19,-7.813877,5.239152
19,16.53281,5.241032
19,-9.645846,5.243349
19,-6.368358,5.24524
19,14.09186,5.247045
19,-8.744121,5.249076
19,11.38306,5.251382
19,26.55541,5.253396
19,0.722787,5.25526
19,-12.34751,5.257117
19,30.465,5.259264
19,18.77433,5.261367
19,-1.108743,5.263632
19,-0.043113,5.265941
19,-1.034608,5.268382
19,-10.97825,5.270264
19,16.52119,5.272235
19,-0.559079,5.274087
19,-10.01083,5.276629
19,-3.174565,5.278567
19,-3.4322,5.280657
19,-9.418513,5.282684
19,12.64631,5.285219
19,0.300574,5.287566
19,0.826848,5.289506
19,22.95047,5.291573
19,7.678694,5.295824
19,-13.75054,5.298172
19,18.17109,5.300056
19,21.45448,5.302124
19,10.01266,5.303949
19,-5.099068,5.305902
19,-25.73745,5.307825
19,14.84109,5.30992
19,-17.40749,5.31202
19,15.837,5.313837
19,-18.16513,5.315873
19,7.095629,5.318088
19,14.93333,5.320196
19,-2.07848,5.32203
19,12.36673,5.323965
19,23.14595,5.326375
19,-10.39066,5.32831
19,8.260664,5.330192
19,4.05375,5.332224
19,-14.21768,5.334516
19,6.550909,5.336517
19,-6.075313,5.338309
19,7.450868,5.340569
19,12.97336,5.342939
19,-2.558806,5.346659
19,16.46622,5.348775
19,-22.93326,5.351177
19,0.608689,5.353209
19,21.19909,5.355167
19,29.77939,5.356995
19,10.22535,5.359665
19,-1.081925,5.361725
19,0.466975,5.363729
19,-4.273254,5.366034
19,-7.940582,5.369277
19,-8.045976,5.371142
19,-17.33806,5.373289
19,11.91192,5.375738
19,-18.36036,5.377958
19,15.07617,5.37997
19,14.04412,5.382396
19,-5.23891,5.38468
19,17.98807,5.386664
19,10.6574,5.388695
19,10.95811,5.390511
19,-1.655493,5.392518
19,9.017313,5.394778
19,11.69453,5.396721
19,13.24493,5.399072
19,-15.05043,5.401583
19,-7.352852,5.405666
19,14.1486,5.407679
19,4.289722,5.409882
19,1.367096,5.411963
19,-1.967598,5.413851
19,-12.07351,5.416076
19,-10.83633,5.418725
19,19.26935,5.420796
19,-6.338291,5.42289
19,-22.94061,5.424946
19,8.119524,5.427051
19,5.949982,5.429105
19,-0.402874,5.43179
19,16.47205,5.433893
19,-16.51525,5.435935
19,5.924634,5.437978
19,-9.616578,5.43987
19,2.985665,5.442284
19,-4.098488,5.444112
19,-7.248021,5.445906
19,-1.375138,5.448204
19,7.375538,5.450035
19,0.533981,5.451925
19,-11.24847,5.453775
19,20.54092,5.455547
19,13.63952,5.457305
19,-4.543357,5.459671
19,-0.755531,5.462311
19,21.05051,5.465399
19,-13.46884,5.467963
19,-12.0914,5.469943
19,-2.499195,5.471899
19,4.44155,5.473831
19,-1.515473,5.476176
19,-0.245675,5.478104
19,15.50622,5.480075
19,-12.12926,5.482222
19,20.87922,5.48442
19,-5.490851,5.48634
19,-3.6972,5.488127
19,-1.791426,5.489895
19,2.303979,5.492323
19,14.39656,5.494355
19,7.820583,5.498235
19,-19.00632,5.500104
19,-21.20389,5.50196
19,-13.83883,5.50381
19,10.6896,5.505735
19,3.440663,5.507701
19,29.0948,5.510182
19,-2.993644,5.514082
19,-11.01187,5.51594
19,-8.651607,5.518196
19,-13.10429,5.52037
19,-8.704099,5.522293
19,-13.32237,5.524191
19,11.83199,5.527197
19,-14.03709,5.529148
19,9.576371,5.531686
19,-14.74811,5.534336
17,-4.864326,5.536149
17,-17.41979,5.538078
17,-13.03911,5.541335
17,12.48553,5.545293
17,4.577264,5.548523
17,-0.416618,5.551033
17,7.167491,5.552928
17,12.85021,5.554844
17,7.626475,5.556897
17,12.21581,5.559162
17,-3.251657,5.561161
17,12.70811,5.563057
17,22.88802,5.565233
17,12.8824,5.567757
17,4.304556,5.569805
17,-1.76898,5.571834
17,13.15378,5.573845
16,0.554173,5.576132
16,2.739177,5.578105
16,0.303032,5.580158
16,11.73412,5.583108
16,3.923203,5.587281
16,-11.53103,5.589137
16,15.43665,5.591041
16,0.475453,5.593291
16,-13.36952,5.595219
16,-16.53363,5.596994
16,12.63222,5.599247
16,0.750457,5.601551
16,-8.202809,5.60342
16,-4.267221,5.605289
16,13.02588,5.607234
16,5.611058,5.6094
16,25.01583,5.611798
16,7.962501,5.613698
16,-8.418716,5.615932
16,-14.62675,5.61854
16,-16.98445,5.620755
16,4.145314,5.624985
16,2.968667,5.627066
16,3.734702,5.628912
16,-0.176185,5.630908
16,9.827792,5.633127
16,11.66574,5.635344
16,9.519453,5.637331
16,-11.25032,5.639312
16,-12.73017,5.642758
16,-6.315135,5.645551
16,23.11573,5.650403
16,-6.594442,5.652365
16,-22.96278,5.654544
16,-14.89869,5.656494
16,6.3342,5.658906
16,8.054452,5.660911
16,-12.92654,5.662796
16,-12.64897,5.66489
16,11.54629,5.666914
16,16.47038,5.668845
16,-10.17697,5.670965
16,-16.29333,5.672924
16,8.057299,5.674951
16,14.69891,5.677543
16,-16.25965,5.679852
16,8.619546,5.682076
16,-8.032866,5.684511
16,16.6871,5.686372
16,-9.328964,5.688202
16,-6.47273,5.690088
16,12.44101,5.692682
16,-8.345588,5.694498
16,8.336734,5.69629
16,22.71145,5.698477
16,2.653529,5.701412
16,-12.0653,5.703966
16,26.99964,5.705872
16,19.44866,5.707857
16,-0.867726,5.710482
16,0.380573,5.712342
16,-0.765815,5.714351
16,-10.92936,5.716647
16,17.88047,5.718677
16,-0.367616,5.720716
16,-9.653942,5.722695
16,-2.976076,5.724783
16,-3.697894,5.726896
16,-9.223142,5.728726
16,10.32232,5.730927
16,0.525478,5.735344
16,3.996026,5.737586
16,20.88763,5.739744
16,9.814853,5.742496
16,-13.74441,5.744321
16,14.21862,5.746242
16,18.56649,5.748582
16,6.20836,5.751236
16,-4.659595,5.75314
16,-25.80374,5.755012
16,11.20896,5.75683
16,-17.53688,5.758906
16,11.75061,5.761799
16,-17.79307,5.763868
16,7.2644,5.766205
16,14.4186,5.768516
16,-2.013164,5.770472
16,15.09179,5.772328
16,19.39321,5.774626
16,-10.61626,5.776663
16,9.29982,5.778473
16,6.412265,5.780427
16,-14.24713,5.782609
16,3.980649,5.78472
16,-6.334649,5.786809
16,7.451523,5.78893
16,11.55741,5.79078
16,-2.299787,5.792855
16,13.21008,5.794695
16,-23.24728,5.796703
16,-5.945767,5.800787
16,20.15689,5.802883
16,27.6459,5.80478
16,11.35736,5.806641
16,-1.273025,5.808973
16,0.580752,5.811335
16,-4.181152,5.813302
16,-7.901518,5.815537
16,-8.260213,5.818017
16,-17.55718,5.820085
16,12.48138,5.822041
16,-18.1718,5.823987
16,13.17444,5.826076
16,11.8615,5.828035
16,-5.38308,5.830006
16,16.17661,5.832122
16,9.24834,5.834332
16,8.145909,5.836377
16,-1.240138,5.838317
16,5.674704,5.842456
16,13.07873,5.844453
16,14.46223,5.846487
16,-15.24804,5.848662
16,-7.125107,5.851755
16,17.94221,5.853993
16,4.88563,5.855866
16,3.989765,5.858289
16,-2.154238,5.860813
16,-12.19886,5.86279
16,-10.94369,5.865011
16,19.07337,5.867807
16,-6.771985,5.86977
16,-23.05648,5.871686
16,6.862205,5.873874
16,4.032015,5.875812
16,-0.433863,5.877722
16,14.02625,5.879689
16,-16.39861,5.88186
16,5.798753,5.884305
16,-9.30342,5.886156
16,3.195854,5.888189
16,-4.053045,5.896687
16,-7.192174,5.903178
16,-1.285529,5.908536
16,7.520013,5.914113
16,-0.283239,5.922297
16,-11.03955,5.92564
16,20.56282,5.928273
16,13.72792,5.930429
16,-4.402317,5.93272
16,-0.640856,5.935232
16,21.13192,5.937245
16,-13.36828,5.939899
16,-12.16541,5.944811
16,-2.52952,5.947365
16,4.400623,5.952092
16,-1.355707,5.954294
16,-0.06709,5.95633
16,15.34961,5.959164
16,-12.04092,5.962001
16,20.73951,5.964304
16,-5.276144,5.966765
16,-3.508976,5.968862
16,-1.792033,5.970756
16,2.21984,5.972604
16,14.55148,5.97447
16,7.825434,5.976536
16,-19.10446,5.978571
16,-21.11272,5.980608
16,-13.51962,5.983208
16,10.6295,5.98587
16,3.310519,5.987968
16,29.16652,5.989981
16,-2.893159,5.992575
16,-10.78373,5.994679
16,-8.881532,5.996616
16,-13.22131,5.998739
16,-8.766103,6.001662
16,-13.48104,6.003846
16,11.77136,6.005614
16,-14.10452,6.007426
16,9.479234,6.00953
16,-14.89079,6.011379
16,-4.747816,6.013171
16,-17.52323,6.015318
16,-13.01493,6.01813
16,12.70779,6.020391
16,4.676476,6.022198
16,-0.534366,6.024183
16,7.017743,6.027099
16,12.7257,6.029093
16,7.69429,6.031587
16,12.4279,6.033685
16,-3.199016,6.035786
16,12.82485,6.037878
16,22.84049,6.040145
16,13.01214,6.04475
16,4.00285,6.047189
16,-1.830316,6.049196
16,13.12108,6.051656
16,1.940103,6.053558
16,2.828556,6.05594
16,0.122277,6.059201
16,11.61274,6.061278
16,3.800006,6.063159
16,-11.65709,6.065295
16,15.52228,6.067897
16,0.693275,6.070269
16,-13.15756,6.072351
16,-16.468,6.074184
16,12.6904,6.07657
16,2.061239,6.078456
16,-8.009714,6.080586
16,-4.188798,6.082664
16,13.07229,6.085147
16,5.465951,6.08757
16,25.22281,6.089576
16,8.000859,6.092299
16,-8.398653,6.094183
6,-14.61047,6.096356
6,-16.94801,6.098503
6,4.024351,6.103298
6,2.852337,6.106608
6,3.654576,6.10989
6,0.040787,6.111872
6,10.00161,6.113797
5,11.69073,6.11589
5,9.627552,6.118191
5,-11.314,6.120397
5,-12.90737,6.123381
5,-6.284147,6.126896
5,23.03236,6.129307
5,-6.493987,6.131817
5,-22.83135,6.134222
5,-14.69119,6.136353
5,6.112578,6.138203
5,8.109077,6.140257
5,-12.7935,6.142426
5,-12.6478,6.144638
5,11.29567,6.146723
5,16.54679,6.148849
5,-10.17271,6.151723
5,-16.2418,6.155879
5,8.172543,6.157865
5,14.55974,6.16015
5,-16.02253,6.162106
5,8.581123,6.164056
5,-8.127047,6.166092
5,16.66809,6.168458
5,-9.130597,6.170318
5,-6.516206,6.172357
5,12.47916,6.174207
5,-8.112723,6.176686
5,8.411529,6.178551
5,22.89086,6.180434
5,2.464013,6.182546
5,-11.88667,6.184841
5,27.15365,6.186874
5,19.35872,6.188679
5,-0.76508,6.190526
5,0.606182,6.192727
5,-0.616843,6.194865
5,-10.8719,6.196745
5,17.8203,6.198874
5,-0.303505,6.201092
5,-9.457547,6.203156
5,-2.850695,6.205177
5,-3.817214,6.207311
5,-9.104516,6.209524
5,10.37669,6.211496
5,1.262488,6.21344
5,3.784178,6.215638
5,20.92164,6.217846
5,9.733677,6.219819
5,-13.70086,6.22176
5,14.41026,6.223569
5,18.59454,6.225936
5,6.390026,6.227915
5,-4.420374,6.22981
5,-25.7971,6.232204
5,11.31689,6.234422
5,-17.58074,6.236603
5,11.90224,6.238504
5,-17.56614,6.240455
5,7.19745,6.242537
5,14.35886,6.244432
5,-1.984298,6.246325
5,14.86695,6.248656
5,19.60321,6.254885
5,-10.70594,6.259561
5,9.325829,6.261495
5,6.299685,6.263285
5,-14.21997,6.265175
5,4.102276,6.268215
5,-6.468395,6.270096
5,7.398404,6.271994
5,11.56336,6.273824
5,-2.174727,6.275689
5,13.24101,6.277637
5,-23.36287,6.279542
5,-5.839765,6.281574
5,20.20409,6.284009
5,27.75065,6.2861
5,11.33399,6.288016
5,-1.395345,6.289917
5,-4.293076,6.292278
5,-4.115387,6.294203
5,-7.87249,6.295976
5,-8.333808,6.298316
5,-17.63205,6.300809
5,12.32495,6.302861
5,-18.03688,6.304687
5,13.21218,6.306861
5,11.8876,6.309198
5,-5.454946,6.311073
5,16.19898,6.312864
5,9.34634,6.314967
5,8.304845,6.317496
5,-1.036595,6.319407
5,5.723664,6.321254
5,12.9524,6.323237
5,14.44507,6.325881
5,-15.30864,6.327884
5,-6.987953,6.330002
5,17.68488,6.332321
5,4.903501,6.334581
4,3.827829,6.336648
4,-2.243897,6.338925
4,-12.24206,6.341167
4,-10.96825,6.344684
4,18.98546,6.347517
4,-6.987487,6.349987
4,-23.07201,6.35218
4,6.914205,6.35411
4,4.183555,6.355909
4,-0.44456,6.35776
4,14.09494,6.360139
4,-16.29777,6.362068
4,5.86113,6.364307
4,-9.110431,6.369072
4,3.214008,6.371087
4,-4.028045,6.372995
4,-7.17073,6.375008
4,-1.288023,6.376916
4,4.270473,6.37887
4,-0.268037,6.380709
4,-10.99812,6.382514
4,19.70403,6.384665
4,11.52275,6.386557
4,-4.390523,6.388328
4,-0.649603,6.390232
4,19.85794,6.392401
4,-13.32865,6.39432
4,-12.12247,6.396266
4,-2.510896,6.398478
4,5.186912,6.400664
4,-1.348674,6.405432
4,-0.070639,6.40802
4,18.21945,6.410675
4,-11.99899,6.412572
4,21.73431,6.414945
4,-5.250677,6.416702
4,-3.474105,6.418619
4,-1.814974,6.420435
4,2.62773,6.422236
4,11.95796,6.424027
4,6.508979,6.42649
4,-19.05977,6.42878
4,-21.07983,6.43085
4,-13.48296,6.432783
4,12.1419,6.434705
4,4.984108,6.436541
4,27.63468,6.438839
4,-2.884813,6.440677
4,-10.75476,6.442872
4,-8.869257,6.444673
4,-13.18585,6.446544
4,-8.741271,6.448766
4,-13.46085,6.450986
4,12.44553,6.452888
4,-14.07525,6.45463
4,11.40684,6.456352
4,-14.85954,6.458066
4,-4.718936,6.460746
4,-17.49878,6.463235
4,-12.98158,6.465961
4,9.249058,6.468173
4,4.708781,6.469991
4,-0.555148,6.471785
4,8.530918,6.473682
4,15.69524,6.47795
4,5.9177,6.479793
4,9.055576,6.482004
4,-3.177231,6.484189
4,10.83211,6.486119
4,22.96026,6.48805
4,11.0679,6.490043
4,7.515061,6.492258
4,-1.854958,6.494192
4,12.66141,6.496045
4,4.649098,6.498419
4,1.242229,6.501251
4,0.100009,6.503136
4,11.94002,6.504855
4,5.252688,6.506714
4,-11.64523,6.508866
4,12.18511,6.510791
4,4.702979,6.512572
4,-13.14039,6.515012
3,-16.44347,6.516706
3,9.902315,6.518956
3,4.415334,6.521179
3,-7.986979,6.524066
3,-4.181008,6.527073
3,12.3172,6.529001
3,8.858233,6.530904
3,21.6966,6.532775
3,5.634752,6.534585
3,-8.371814,6.536376
3,-14.58189,6.538245
3,-16.90738,6.540205
3,5.313717,6.54243
3,4.821529,6.544261
3,5.076134,6.546033
3,0.040859,6.548357
3,7.33942,6.551178
3,10.01808,6.555644
3,8.358919,6.558149
3,-11.301,6.560466
3,-12.88104,6.562306
3,-6.283481,6.564266
3,23.95523,6.566238
3,-6.467644,6.568527
3,-22.78733,6.570398
3,-14.64855,6.572105
3,8.000612,6.57382
3,7.391109,6.575898
3,-12.7843,6.577613
3,-12.63547,6.579375
3,13.98844,6.581844
3,15.81166,6.586473
3,-10.15647,6.589315
3,-16.20817,6.591166
3,4.54621,6.593275
3,15.92224,6.595107
3,-15.98713,6.597252
3,7.405391,6.599362
3,-8.109034,6.601757
3,16.75046,6.603681
3,-9.085881,6.605496
3,-6.50728,6.607241
3,10.96349,6.609429
3,-8.079043,6.61134
3,5.678256,6.613156
3,19.32765,6.615237
3,4.29863,6.617164
3,-11.84369,6.619086
3,23.91977,6.620889
3,19.94764,6.622602
3,-0.788951,6.624301
3,-3.652963,6.626435
3,-0.604708,6.628282
3,-10.83921,6.630038
3,18.9387,6.63213
3,-0.336811,6.634304
3,-9.442304,6.636157
3,-2.81988,6.637973
3,-3.801452,6.639868
3,-9.084118,6.642155
3,8.288242,6.644096
3,2.597819,6.645971
3,6.682042,6.648718
3,19.06157,6.651302
3,11.62748,6.661322
3,-13.66261,6.664512
3,10.76838,6.666873
3,16.06673,6.669281
3,2.939316,6.671282
3,-4.403443,6.673056
3,-25.76231,6.67586
3,8.04369,6.67768
3,-17.55872,6.67973
3,8.235229,6.681978
3,-17.53033,6.684271
3,7.412166,6.686615
3,13.93738,6.690749
3,-1.984386,6.692751
3,17.39411,6.694757
3,16.07743,6.69663
3,-10.6857,6.698657
3,10.1405,6.700967
3,8.372279,6.702978
3,-14.17537,6.706913
3,1.760699,6.709206
3,-6.468846,6.711193
3,7.441358,6.713198
3,10.31025,6.715392
3,-2.183455,6.717999
3,10.37937,6.720135
3,-23.31966,6.722096
3,-5.83609,6.724048
3,19.17635,6.726155
3,25.72814,6.728105
3,12.25242,6.729964
3,-1.427969,6.731793
3,-4.287451,6.733832
3,-4.090697,6.735969
3,-7.867847,6.737881
3,-8.29492,6.740146
3,-17.60031,6.742729
3,12.95813,6.744654
3,-17.99385,6.746462
3,11.50511,6.748487
3,9.950675,6.750998
3,-5.44993,6.753079
3,14.55336,6.754973
3,7.971416,6.756847
3,5.673097,6.75912
3,-1.037353,6.761218
3,2.773937,6.763126
3,14.24083,6.765251
3,15.44431,6.767629
3,-15.27059,6.769547
3,-6.963285,6.771322
3,21.1339,6.77367
3,5.37577,6.775739
3,6.224231,6.777791
3,-2.242286,6.779642
3,-12.2261,6.781931
3,-10.93676,6.784273
3,18.85138,6.786316
3,-6.980339,6.788334
3,-23.0346,6.790183
3,5.767202,6.79249
3,2.361109,6.796787
3,-0.436692,6.798901
3,11.84365,6.801677
3,-16.25894,6.803731
3,5.681213,6.805594
3,-9.077923,6.80757
3,3.359564,6.809976
3,-4.02979,6.811897
3,-7.10511,6.813651
3,-1.100817,6.815739
3,10.72583,6.817955
3,-0.030839,6.819898
3,-10.6815,6.821671
3,21.50605,6.823421
3,15.88072,6.825635
3,-4.140759,6.827542
3,-0.401225,6.829297
3,22.58429,6.831541
3,-13.23117,6.833507
3,-12.37557,6.835552
3,-2.623413,6.837417
3,3.625227,6.839283
3,-1.042498,6.841341
3,0.286911,6.843738
3,12.5854,6.84574
3,-11.91546,6.847684
3,19.55223,6.849765
3,-4.875903,6.852237
3,-3.187011,6.854292
3,-1.754186,6.858034
3,1.649373,6.860115
3,17.31758,6.862048
3,8.996578,6.863824
3,-19.36826,6.86605
3,-20.96504,6.868031
3,-12.92289,6.869861
3,9.207657,6.871694
3,1.516935,6.873756
3,30.81565,6.875988
3,-2.702282,6.87782
3,-10.36466,6.879617
3,-9.368779,6.881779
3,-13.50144,6.884344
3,-8.928982,6.886205
3,-13.83087,6.888096
3,11.09936,6.890025
3,-14.28048,6.892732
3,7.670065,6.894818
3,-15.22636,6.896687
3,-4.559166,6.898927
3,-17.75671,6.901197
3,-13.02328,6.90326
3,16.41565,6.907188
3,4.99341,6.909259
3,-0.730016,6.91116
3,5.314494,6.912924
3,9.960324,6.915049
3,9.413043,6.917695
3,15.96955,6.919518
3,-3.122158,6.921409
3,14.96548,6.923171
3,22.72207,6.925709
3,15.11426,6.927732
3,0.143225,6.929574
3,-1.910093,6.931754
3,13.4919,6.934186
3,-0.991779,6.936143
3,4.460014,6.938061
3,-0.197966,6.939971
3,10.97788,6.942582
3,2.246977,6.944721
3,-11.92142,6.946574
3,18.64182,6.949074
3,0.694564,6.951315
3,-12.75007,6.953117
3,-16.36596,6.954859
3,15.2144,6.957209
3,-0.0968,6.959577
3,-7.646307,6.961562
3,-4.032447,6.963478
3,13.90846,6.965702
3,2.239916,6.967873
3,28.94112,6.969741
3,10.10371,6.971567
3,-8.387042,6.973539
3,-14.61163,6.975754
3,-16.92123,6.977608
3,2.573785,6.979541
3,0.851371,6.981602
3,2.280782,6.984613
3,0.466222,6.986753
3,12.7871,6.988656
3,13.24714,6.990723
3,11.10588,6.99299
3,-11.45088,6.994905
3,-13.30458,6.996645
3,-6.217033,6.998493
3,22.14727,7.000896
3,-6.333783,7.003181
3,-22.62805,7.005038
3,-14.32893,7.009081
3,3.873078,7.011325
3,8.968621,7.015241
3,-12.53188,7.01766
3,-12.66252,7.01975
3,8.305763,7.02175
3,17.48656,7.023708
3,-10.17792,7.026062
3,-16.17714,7.02802
3,11.60223,7.029864
3,13.05991,7.031939
3,-15.58698,7.034311
3,9.430466,7.03639
3,-8.34459,7.038352
3,16.6478,7.040385
3,-8.802463,7.042606
3,-6.615369,7.044611
3,13.96377,7.046504
3,-7.691603,7.048708
3,11.00606,7.051122
3,26.56243,7.053197
3,0.366274,7.055019
